platform,server,uid,rid,dataUnix,payWay,orderId,money
ADR,23,2|94,2|94|2|23|0,1571437779,fling,efe7a3af-3880-4a7f-a431-901e0ac18625,98
IOS_YY,21,2|839,2|839|2|21|1,1571438079,fling,44faa7a0-b17e-418f-aaf3-660d98974f4f,328
ADR,24,2|2539,2|2539|2|24|1,1571439729,fling,43d0e80d-5592-4129-9fcb-656846083bb2,198
H5,13,1|438,1|438|1|13|1,1571440119,fling,1cd52526-b173-40ac-857a-0ae69b48a468,328
ADR,0,0|515,0|515|0|00|0,1571440689,fling,d12fcc97-d3f9-4d04-a50e-c3b7874e96b3,648
IOS,11,1|2210,1|2210|1|11|1,1571440869,fling,5ef3ea84-7a0f-4897-a0ba-ff7f671f9274,328
IOS,0,0|1688,0|1688|0|00|1,1571444499,fling,3ba5408a-2194-4a5b-9def-e55a5a475640,648
IOS,22,2|404,2|404|2|22|0,1571444589,fling,f26fc2be-30db-48a2-be22-da5989f2e25b,648
ADR,11,1|1759,1|1759|1|11|0,1571445549,fling,0421439d-ff88-414e-b245-e7c7ca0006a2,30
IOS_YY,21,2|1278,2|1278|2|21|0,1571445669,fling,27fbe2b1-8c89-4f72-8953-b9cd91612a47,98
H5,0,0|1434,0|1434|0|00|0,1571450079,fling,fc5477fb-ecc7-4167-a24e-2b5ef54ef9d7,328
IOS_YY,10,1|118,1|118|1|10|1,1571451069,fling,fe54d2ff-4097-4eb8-89b3-754bc4f64c1e,198
H5,22,2|2659,2|2659|2|22|1,1571452239,fling,004b3290-85b3-4b8d-9c7f-ff56d394a878,648
IOS,22,2|2615,2|2615|2|22|1,1571455359,fling,00ea5086-ee77-477e-9987-887970fe797c,50
ADR,24,2|2796,2|2796|2|24|1,1571456829,fling,9c46429b-5775-4504-adf5-f88a12419156,648
H5,15,1|2464,1|2464|1|15|1,1571461839,fling,9a2893ee-0dce-48b8-bf44-ce7356a0b60e,198
IOS,20,2|227,2|227|2|20|0,1571464299,fling,a09545a7-f993-4ff3-878d-23023df38b19,648
IOS,14,1|1810,1|1810|1|14|0,1571469099,fling,92cba446-69a0-4676-a74a-c4f334a14ba0,328
IOS_YY,5,0|1967,0|1967|0|05|0,1571471049,fling,74cdcd8e-3732-4373-b3ae-d44b783fa5f9,648
IOS_YY,25,2|179,2|179|2|25|0,1571472189,fling,eb5bc8dc-8c4c-481e-b68e-48dbd9f391fb,648
H5,1,0|921,0|921|0|01|1,1571477499,fling,1f0ce22f-83ea-4332-9738-3b54f1924ad1,648
ADR,0,0|694,0|694|0|00|0,1571479299,fling,fc888f0f-2430-429e-88ab-fc3523d1983d,30
H5,24,2|136,2|136|2|24|1,1571487609,fling,c5eccf11-0d45-48c8-ad39-a0e1a52d8c3b,648
IOS,21,2|2097,2|2097|2|21|0,1571488329,fling,668f49cd-42e9-4119-b863-5f99c4c1c584,328
IOS_YY,22,2|913,2|913|2|22|0,1571495079,fling,248f773c-89d5-4e8b-90c6-6deca62c9b5a,328
H5,2,0|925,0|925|0|02|0,1571495469,fling,7f883729-e6ee-4e5e-a936-3675648774ed,30
IOS,14,1|2767,1|2767|1|14|1,1571497329,fling,77699a27-d094-4361-b845-a60c01e40d71,648
IOS,15,1|1797,1|1797|1|15|1,1571497359,fling,b22756ab-6509-4625-a49c-6548f2517e87,198
ADR,25,2|1588,2|1588|2|25|0,1571497989,fling,7ffedef0-0d7f-491d-bcc0-b0d555aeacf2,648
IOS,4,0|328,0|328|0|04|0,1571499579,fling,633078f2-987e-43a7-b685-57454051c4cb,328
ADR,13,1|1541,1|1541|1|13|0,1571414919,fling,f76ea213-a9f0-4f90-b49a-f64e437d53ce,98
IOS,4,0|1562,0|1562|0|04|1,1571417379,fling,4705b2e9-ebf7-4fbd-b0a5-2565e8b843e6,648
IOS_YY,15,1|1649,1|1649|1|15|1,1571417439,fling,65782d14-8a12-4b26-a98b-edb408883e82,328
IOS_YY,1,0|1675,0|1675|0|01|1,1571418459,fling,a93cab4b-b013-4eb7-9ffc-8f1c51c83644,328
ADR,22,2|1183,2|1183|2|22|1,1571420589,fling,4c4af820-f17e-4fe2-a20e-1bee994d914a,198
IOS,0,0|1709,0|1709|0|00|0,1571428749,fling,242c3c31-6afe-47d1-9ae7-ddddb8ebfb0e,328
H5,25,2|114,2|114|2|25|1,1571431689,fling,3e849621-0e96-47d4-92ea-4a2eaa7647b5,328
IOS,12,1|932,1|932|1|12|0,1571436549,fling,b6611692-464f-4749-8ca1-3a779242bdca,50
ADR,13,1|1675,1|1675|1|13|1,1571436999,fling,92e2098e-aa87-478e-a784-965a6387fa54,328
H5,15,1|2789,1|2789|1|15|0,1571437059,fling,70b6f414-f53d-4edc-8135-2093a6326ea3,30
ADR,14,1|1184,1|1184|1|14|0,1571438379,fling,a0e49c17-47fa-4d72-9eac-87f379d25924,198
ADR,14,1|1452,1|1452|1|14|1,1571439759,fling,ea130bb6-3206-4a6c-9222-16a48a0f82df,50
IOS,12,1|903,1|903|1|12|0,1571443389,fling,2bd71001-2e8e-44b4-b6e3-cd821f849493,30
IOS,1,0|632,0|632|0|01|1,1571443599,fling,3efbabc5-c700-4ebc-854e-353da091a499,648
H5,4,0|1452,0|1452|0|04|0,1571447859,fling,9638afa2-18b0-45e8-8240-2b6a2ae657c8,198
H5,2,0|2432,0|2432|0|02|0,1571449689,fling,0527a408-4ac1-4fe0-9809-ee29ac3f83f0,328
ADR,3,0|2708,0|2708|0|03|1,1571450199,fling,4e5ad388-2f3e-42e1-b89e-c7f3dde5e577,648
ADR,3,0|1584,0|1584|0|03|1,1571459199,fling,1665169c-2592-484c-aa94-89cbf35d8807,98
H5,14,1|2693,1|2693|1|14|0,1571462649,fling,2dfd9390-5678-45f4-8170-7013aec2b911,198
IOS_YY,24,2|2366,2|2366|2|24|1,1571464899,fling,643c2320-1505-47b5-a929-f8604e61aaff,30
IOS,13,1|2006,1|2006|1|13|0,1571465199,fling,ef68bd54-c3dd-48aa-86f7-82be770a0d40,328
H5,11,1|2824,1|2824|1|11|1,1571467149,fling,fd808a49-73a8-4797-8d79-084e131767dd,328
IOS,21,2|1916,2|1916|2|21|1,1571467539,fling,290ffe16-5bb3-4da6-ad67-687be3859d33,648
ADR,2,0|818,0|818|0|02|1,1571469939,fling,91fa0f03-a579-4c9f-b660-f585cc025772,198
IOS_YY,3,0|2633,0|2633|0|03|1,1571470449,fling,9ea769db-c8a5-4fb9-9828-4d4af3358cee,328
H5,0,0|2816,0|2816|0|00|1,1571472129,fling,03815dfc-9fe4-4da9-9f8a-391531a5e6d7,328
IOS,2,0|1061,0|1061|0|02|0,1571474319,fling,98396042-6462-44fa-aab6-7ed0da6702de,648
IOS_YY,12,1|2859,1|2859|1|12|0,1571482329,fling,e95033a9-9379-40ae-9e52-1a93f1ddac9d,98
ADR,13,1|2453,1|2453|1|13|1,1571487279,fling,caf90474-dc4a-4802-b5c1-7c581972c463,328
H5,11,1|248,1|248|1|11|0,1571490009,fling,adc3ee9c-e8ef-494d-af6c-b788398f3bc5,50
IOS,21,2|1169,2|1169|2|21|0,1571492679,fling,8f4b0018-0314-4de6-a006-255f295d98ca,198
H5,0,0|1397,0|1397|0|00|1,1571493969,fling,e7d2f4bf-8859-48ed-96e2-463da4ec84ed,98
IOS,14,1|2530,1|2530|1|14|1,1571494209,fling,63dc73de-5272-4ab0-b804-f8ebcfc1f792,98
IOS,22,2|2242,2|2242|2|22|1,1571496399,fling,d700f5ba-5253-4542-9252-9df0cd9fe35a,328
IOS_YY,24,2|2475,2|2475|2|24|0,1571496639,fling,e957e637-dcf5-477c-9a40-d6dbff112c5b,648
ADR,4,0|2376,0|2376|0|04|0,1571420889,fling,47a5a651-0862-495a-90ad-da998f05bd4d,98
IOS,2,0|2036,0|2036|0|02|1,1571428119,fling,1d822734-054b-46bb-b7ad-e6d8b5020825,328
H5,22,2|2946,2|2946|2|22|1,1571430189,fling,eaae8489-234c-4630-8836-5d2d2f91e806,198
H5,13,1|639,1|639|1|13|1,1571432949,fling,96c57eb7-e2ff-4c21-a33e-502154e70ce7,328
H5,22,2|108,2|108|2|22|0,1571434509,fling,d1e71042-3725-4127-b581-a921dc426af4,648
IOS_YY,1,0|797,0|797|0|01|0,1571441379,fling,4baa20f1-c58d-427f-aed2-79207e1fb20b,198
H5,13,1|2729,1|2729|1|13|1,1571446629,fling,9a283a32-1470-4e08-852a-f98cbf10bec9,648
H5,20,2|81,2|81|2|20|1,1571447559,fling,3b879823-1ce3-4c11-93a2-4845ba2eb9e0,328
IOS,22,2|12,2|12|2|22|0,1571448309,fling,80c4b9be-bc03-4b0f-8de0-309e88f92f0d,198
H5,10,1|677,1|677|1|10|1,1571448609,fling,5e73a287-7a36-41a8-8166-bfd3cd0fb80b,328
H5,0,0|183,0|183|0|00|1,1571457549,fling,8f04fadb-ca04-48ea-87cd-8185ee352882,98
IOS,0,0|915,0|915|0|00|0,1571465469,fling,1759f352-6c0f-42e2-88f1-ba879c19c819,648
ADR,22,2|2305,2|2305|2|22|0,1571467749,fling,6621e784-dd27-480a-88ba-9d98c46b366e,198
IOS,23,2|507,2|507|2|23|0,1571468889,fling,30d0d1a9-fa74-471b-9b05-fe4a71f42fb3,198
IOS,1,0|1021,0|1021|0|01|1,1571471529,fling,fc85a1b2-4580-4405-94cb-ed63bf65c89c,198
IOS,21,2|862,2|862|2|21|0,1571475669,fling,b676dda1-7ab6-481c-b60f-9df56e183ea3,98
IOS,23,2|203,2|203|2|23|0,1571477049,fling,e5b16366-dfab-4954-a79a-719f4c625c50,648
IOS,21,2|2741,2|2741|2|21|1,1571477769,fling,38af1fc0-70cf-4a8b-a6af-debbf19d374a,198
IOS_YY,1,0|2033,0|2033|0|01|0,1571482659,fling,bbbd3513-7c91-439d-a136-21bc3247a3d6,30
IOS_YY,0,0|239,0|239|0|00|1,1571484069,fling,03ab9d3a-570b-46ed-94ae-ebd9defada96,328
H5,25,2|156,2|156|2|25|0,1571485119,fling,3a69a634-5ad0-4991-8481-bca96abced5a,328
IOS,12,1|2936,1|2936|1|12|1,1571489769,fling,9c35c85c-c917-4c46-a63f-dc978a62bdf2,648
IOS,0,0|396,0|396|0|00|0,1571491899,fling,0b3d39e5-1307-4b68-a66a-28cbce1fde32,648
H5,25,2|681,2|681|2|25|1,1571493219,fling,bcd8095a-e4a3-4c62-9ebd-5c2d9aa951ac,648
IOS,11,1|2548,1|2548|1|11|1,1571495439,fling,09166c64-a90d-41e6-a031-ff40bf84bec4,328
ADR,15,1|1203,1|1203|1|15|1,1571499189,fling,63c4659f-1842-40b0-b5dd-66e2399d40a0,648
IOS,22,2|1847,2|1847|2|22|1,1571414649,fling,4d3ce385-2c72-46f9-a463-ac68071d3600,328
IOS,3,0|1903,0|1903|0|03|0,1571416209,fling,d12e1a6a-7c9e-4048-8fd7-5b93c166f070,648
H5,3,0|809,0|809|0|03|1,1571420649,fling,d9d61093-0767-46b1-ba60-8477ab8de023,648
IOS_YY,21,2|31,2|31|2|21|0,1571424759,fling,afb19499-3b94-4e03-8b3b-646ba879f71d,648
H5,20,2|1015,2|1015|2|20|1,1571430699,fling,9b238e18-4413-412a-9e7d-aaa15e0a97db,648
H5,13,1|1768,1|1768|1|13|1,1571434389,fling,c983c66e-e816-4d92-af07-0d40a1eda5cc,198
IOS_YY,20,2|489,2|489|2|20|0,1571438679,fling,f3894786-7ed8-402f-8750-d279d1057b25,198
ADR,15,1|1043,1|1043|1|15|0,1571439339,fling,0b6e2671-cde3-4211-872f-df73cbdc688e,648
IOS,22,2|350,2|350|2|22|0,1571455329,fling,427179e9-7774-451e-87da-d84481284a3b,50
IOS,12,1|20_218,1|20_218|1|12|0,1571470149,fling,97977664-5d4a-4d4b-928f-e0ef3e08d01b,328
IOS_YY,1,0|1021,0|1021|0|01|1,1571473389,fling,b55d5376-5aee-4074-b0d1-eb43f4ed950c,198
ADR,13,1|1150,1|1150|1|13|1,1571473929,fling,1090fb84-c848-42fd-958f-0f6c711767ed,648
ADR,1,0|2656,0|2656|0|01|0,1571474349,fling,e86b79bf-6d71-46b1-9cce-4c561276dd62,98
IOS,1,0|2019,0|2019|0|01|1,1571477859,fling,ee00e2e8-2e35-4b2f-b1f4-d60fadea790d,648
H5,24,2|2570,2|2570|2|24|0,1571478879,fling,cd543bba-8700-4d33-8a8f-f804562c2166,198
IOS,20,2|459,2|459|2|20|1,1571481159,fling,1540f1fa-e55d-4a81-8779-7f97ddf2096b,328
ADR,25,2|1122,2|1122|2|25|1,1571484369,fling,6363e655-64ab-4ab0-a0eb-d10b2718a363,328
H5,2,0|2929,0|2929|0|02|0,1571490159,fling,b9d0130d-eede-4ba1-b904-3cd859df1a6c,328
IOS_YY,21,2|2526,2|2526|2|21|0,1571491269,fling,733b9e32-8978-4289-bc07-6a3093c40944,198
IOS_YY,12,1|517,1|517|1|12|1,1571492259,fling,21224b23-064e-4d2a-89b2-addcf134760d,198
IOS,2,0|1273,0|1273|0|02|0,1571494569,fling,7904dc8b-987f-406e-bf91-ad7b452a473f,198
IOS_YY,0,0|1767_5,0|1767_5|0|00|0,1571494839,fling,afdb77ca-169c-4cd7-b98e-0b39f4da668a,50
IOS_YY,2,0|2634,0|2634|0|02|0,1571418939,fling,5be3c50e-4f3d-462e-b840-193239aa3b69,328
IOS_YY,13,1|1473,1|1473|1|13|1,1571421549,fling,d48d90ae-097f-433d-8794-ec09d5dcfa1b,648
ADR,22,2|2627,2|2627|2|22|1,1571423709,fling,d3cb02fb-7eb0-410f-9cb7-493e2c5779b2,50
ADR,22,2|1688,2|1688|2|22|1,1571425509,fling,0adacc50-5161-4e3f-9907-a148b48863dd,50
ADR,4,0|2009_37,0|2009_37|0|04|0,1571431119,fling,b7401675-c314-408b-a871-8e8d32a87348,98
IOS,2,0|2301,0|2301|0|02|1,1571432859,fling,8d97ba2d-90c4-4739-9798-a4a55b13d46d,198
H5,13,1|2604,1|2604|1|13|0,1571437389,fling,602c4f07-6dd6-4946-8e86-777a1630d19d,648
IOS,12,1|2474,1|2474|1|12|0,1571438349,fling,21ae13ca-7f91-4643-819f-b936d16a0d10,648
IOS_YY,20,2|1196,2|1196|2|20|1,1571439219,fling,3d57e62f-55d7-4c29-a4ef-9988595a290a,328
IOS,23,2|882,2|882|2|23|0,1571446329,fling,2adb1162-71f3-44a3-baf4-3b707a47e4a8,328
IOS_YY,21,2|1199,2|1199|2|21|0,1571450139,fling,0f8c3801-f3a8-42fa-9d58-934a07ff47e0,98
H5,0,0|21,0|21|0|00|0,1571450559,fling,178d6549-1ede-4302-97ab-1b13c38c4a09,328
ADR,0,0|2209,0|2209|0|00|0,1571458959,fling,db656508-321c-4e1d-aecb-b66521fc7e17,198
H5,4,0|1635,0|1635|0|04|1,1571461869,fling,1894731b-25e6-4387-bb84-4035ffddc390,328
IOS,24,2|389,2|389|2|24|0,1571465049,fling,8024f563-65bc-479a-a47e-3687ce1bd562,98
H5,10,1|2728,1|2728|1|10|1,1571468439,fling,b9fd2d28-9dec-406a-8e36-aec9d339aa2a,328
H5,25,2|778_41,2|778_41|2|25|1,1571471649,fling,5c527bb0-8689-48cf-8018-75f0a2ea0190,648
H5,21,2|199,2|199|2|21|1,1571475369,fling,3a4f649c-1b7b-464e-a581-a77236c12349,328
IOS,0,0|2266,0|2266|0|00|0,1571478939,fling,e90f537a-8f5e-4d50-ba66-cc0ac6028bfe,328
IOS_YY,1,0|1872,0|1872|0|01|1,1571482569,fling,e6bfebf9-8d68-4599-9f1a-1ac63b5ff92c,98
H5,25,2|2116,2|2116|2|25|0,1571485239,fling,ebaeb323-a556-4ff9-891b-f76eecda757b,198
IOS_YY,12,1|1628,1|1628|1|12|0,1571486589,fling,e492d919-d734-47b9-8cad-a6c6994b546c,98
ADR,21,2|1542,2|1542|2|21|1,1571492739,fling,3539f304-4329-4529-9aa8-89f8e5a4d3d8,98
IOS,24,2|2172,2|2172|2|24|0,1571500389,fling,7975d924-2444-43e5-805c-7b760f605d0f,198
IOS,10,1|688,1|688|1|10|1,1571416479,fling,68a13d84-4cae-47ba-9d5c-2025a5e6eaae,50
H5,10,1|1650,1|1650|1|10|1,1571418609,fling,6b7e1125-3ec6-4068-9a3f-39a75b13a87b,198
ADR,23,2|1409,2|1409|2|23|0,1571418879,fling,4ebfa706-d7e3-4e17-8e7a-dbbfa68d6526,648
H5,3,0|810,0|810|0|03|0,1571420799,fling,c6b2d6ef-17b2-4a66-a44c-67ddadf9201a,648
ADR,0,0|125_48,0|125_48|0|00|1,1571421039,fling,61094150-d036-4a09-982f-06d16f404f70,328
IOS_YY,10,1|2221,1|2221|1|10|0,1571423829,fling,9b8ec0fe-a8bd-49f3-b1a3-6fcdb8938916,50
H5,25,2|1405,2|1405|2|25|1,1571424429,fling,30b90e70-27d5-44dd-a33c-e167b4558447,648
ADR,15,1|1961,1|1961|1|15|0,1571424579,fling,478fab7b-d568-49c4-b7c0-023030579582,198
IOS_YY,4,0|2673,0|2673|0|04|1,1571429409,fling,c4194cd0-d0a2-4545-8092-d3fd563e2e43,648
IOS_YY,25,2|1526,2|1526|2|25|1,1571431929,fling,1f96e251-b8d3-4c65-a518-c70bfea1408b,198
IOS_YY,20,2|2565,2|2565|2|20|0,1571434569,fling,8c5671eb-2d75-4f96-a6ec-f5f4aca313da,328
IOS_YY,14,1|2181,1|2181|1|14|0,1571441859,fling,7b545429-0cb1-4657-adde-d3611dc6ffb0,98
IOS,24,2|834,2|834|2|24|1,1571455269,fling,9e719c94-33af-4e5f-b359-d5d7a5136273,198
IOS_YY,22,2|1789_198,2|1789_198|2|22|0,1571455539,fling,5075aab1-dc79-4868-8065-ebb9e02a4763,198
IOS_YY,11,1|125,1|125|1|11|0,1571456139,fling,ea631cf7-1aba-4570-ad27-c8f2abcdb3f4,98
ADR,10,1|481,1|481|1|10|0,1571468589,fling,9e546869-79d8-4f41-aaac-f51540413426,328
IOS_YY,23,2|899,2|899|2|23|1,1571471679,fling,723d8c05-44b7-441f-86ad-c4c03f5a207a,198
IOS_YY,1,0|713,0|713|0|01|0,1571472009,fling,3360de27-8cfb-41be-8065-f29573d2ed32,198
H5,20,2|956,2|956|2|20|0,1571473209,fling,9215dcb6-0fac-42ea-a3e4-3a84a6e63deb,648
ADR,24,2|2206,2|2206|2|24|1,1571474259,fling,df6bb9c8-54ab-48bd-aebf-a9db59e741f4,6
IOS,25,2|228,2|228|2|25|1,1571475579,fling,0d582e33-9535-47ca-9ccd-0cd260b69395,98
IOS,12,1|1042,1|1042|1|12|1,1571486349,fling,9505feac-4579-4a28-b6c4-34729ceeb6ee,328
IOS_YY,21,2|2307,2|2307|2|21|0,1571491659,fling,9f9d379e-dcc8-4027-85a1-4a75b3495922,98
H5,12,1|896,1|896|1|12|0,1571495019,fling,da8d9ac3-25c7-4bc9-927c-783b52ab6ba7,98
IOS,11,1|1165,1|1165|1|11|1,1571496669,fling,51229525-fc9d-4672-a75d-8c4083516a69,198
ADR,0,0|2130,0|2130|0|00|0,1571425899,fling,c401c0d5-c702-400f-b8fc-0c65ff46b8e8,648
H5,25,2|2554,2|2554|2|25|1,1571426289,fling,cac49284-7c13-4124-bf7d-5f27a75519ed,98
ADR,11,1|648,1|648|1|11|1,1571435349,fling,a67ca201-2ab0-435d-b5fb-e4c4bc3565eb,98
IOS,3,0|985,0|985|0|03|1,1571449929,fling,91ed2ff1-db29-4177-8779-ec44af0c4f80,648
H5,10,1|125,1|125|1|10|1,1571455419,fling,77177c8a-b302-4f96-8462-7299bd563735,198
ADR,15,1|1686,1|1686|1|15|1,1571457159,fling,b9998f78-b20d-409f-8c1a-2bf90810e232,328
IOS,13,1|733,1|733|1|13|1,1571460219,fling,87645911-14b1-4928-af4e-0b8838855633,648
ADR,23,2|791,2|791|2|23|0,1571461119,fling,5233c513-7f26-487b-a17b-ef23ef81f151,198
ADR,15,1|2945,1|2945|1|15|0,1571466159,fling,82e5830b-8aee-44c7-85a4-5e0e0d27e876,328
IOS,14,1|1702,1|1702|1|14|1,1571469669,fling,4ad3df2b-163d-4709-81df-5bc7566ebad9,198
H5,24,2|1523,2|1523|2|24|0,1571474859,fling,5b18ca33-2037-4064-927f-6e0265aa6bfa,198
IOS_YY,22,2|1023_124,2|1023_124|2|22|1,1571479719,fling,49279bb6-9f50-449d-91ea-395450f95d17,328
IOS,0,0|516,0|516|0|00|0,1571481009,fling,b87121ef-620f-4c57-8cf0-5187c896fb9c,648
IOS,21,2|1486,2|1486|2|21|0,1571489379,fling,b774fda3-9b93-47e2-b8ee-bbb68e0e71fa,328
ADR,24,2|333,2|333|2|24|0,1571494479,fling,32eb54e3-105a-45cf-b18c-4c96247e477f,648
H5,0,0|1497,0|1497|0|00|1,1571495229,fling,e98a7149-2094-4e52-a6c9-ea0bc3743132,98
IOS_YY,11,1|2974,1|2974|1|11|1,1571496189,fling,1e9bfb47-0fde-41a6-8391-941cfcd07b4a,648
IOS_YY,2,0|2664,0|2664|0|02|0,1571496369,fling,75da2618-648a-4542-a5ab-a77814ec51f0,328
IOS,22,2|2753,2|2753|2|22|0,1571499339,fling,0fccaec6-1f76-4ea7-83dc-2897fa775d7c,198
ADR,4,0|542_41,0|542_41|0|04|0,1571415609,fling,a81cc3fd-ca47-4773-ab29-efc6e985ad9b,328
ADR,11,1|96,1|96|1|11|1,1571417079,fling,4da8987a-9be0-410c-af56-e57119854a3e,328
IOS,12,1|2745,1|2745|1|12|1,1571417649,fling,e2ebbd4b-849d-4df2-8ec8-afc3231085f1,50
IOS,25,2|166,2|166|2|25|0,1571418339,fling,13e4378f-9fa0-4568-8d33-0860825537a9,648
IOS,0,0|219,0|219|0|00|1,1571420919,fling,7eba3940-fea4-4598-8492-db3a077a0dc5,328
ADR,23,2|434,2|434|2|23|0,1571427429,fling,4528908d-a01f-43cc-9ffc-6afd046aa6e7,328
H5,20,2|488,2|488|2|20|0,1571436579,fling,afb9fb2f-29ff-4fdb-82d8-62680a1f0be3,198
IOS,23,2|1486_65,2|1486_65|2|23|0,1571439459,fling,0a02e1af-f911-4729-bce7-a69d2acef158,198
IOS_YY,2,0|672,0|672|0|02|1,1571441079,fling,b7c7b10c-eb5e-4417-8a5e-69ad3bcb46fb,198
IOS,20,2|2912,2|2912|2|20|0,1571444979,fling,9157c3e5-00ac-491e-9951-d1948e659cce,648
IOS,1,0|1968,0|1968|0|01|0,1571445369,fling,2d9e6439-4979-494e-949b-19d883b1554b,198
H5,23,2|2464,2|2464|2|23|1,1571458269,fling,3101bcea-d6ef-46f2-b747-532a9d132922,50
H5,25,2|291,2|291|2|25|1,1571458659,fling,86347cb9-102a-4a71-877d-84e3fd9b291f,98
IOS,23,2|204,2|204|2|23|1,1571461539,fling,fceb8738-33cc-4a23-9917-654d224e3f0a,198
IOS_YY,0,0|1691_164,0|1691_164|0|00|1,1571462379,fling,66f620cd-1509-4018-9968-4d1249c9dc48,198
H5,0,0|2763,0|2763|0|00|1,1571472399,fling,aa98ffce-e30e-456c-bdd5-607b4ce3fcb1,198
IOS,3,0|1319,0|1319|0|03|1,1571479569,fling,33b1e502-efdc-46e0-b1b4-837d8c8c52df,648
IOS_YY,21,2|2072,2|2072|2|21|1,1571481219,fling,643a6262-849a-4638-baf2-2951d61ef11c,328
IOS,14,1|2067,1|2067|1|14|0,1571483679,fling,1ebbc414-63a0-45e7-ab9e-01c2c2dff839,648
IOS,20,2|1173,2|1173|2|20|0,1571487189,fling,d9225b0d-b33d-4ab4-a205-f7fdfc251df4,198
IOS_YY,21,2|1905,2|1905|2|21|1,1571488509,fling,3d51368f-3d7a-41d0-82f3-259c720d659d,198
IOS_YY,24,2|2631,2|2631|2|24|0,1571495499,fling,ccb75b94-cf68-4c82-99fb-e6611063a21d,328
IOS_YY,11,1|2898,1|2898|1|11|1,1571495589,fling,ac6b04c0-14d7-4270-bc17-fcb5b5ac0b0c,648
IOS,23,2|58,2|58|2|23|0,1571500209,fling,664de8dc-8889-4d92-b711-2f3c7ee989bf,328
ADR,13,1|1668,1|1668|1|13|0,1571418309,fling,cab73045-f399-475a-936f-6b684e1e4696,648
IOS_YY,2,0|1069,0|1069|0|02|0,1571422449,fling,d83251dd-e7b3-4aa5-b4d3-cd16f7d29519,648
H5,3,0|2069,0|2069|0|03|0,1571432379,fling,05994df2-6cec-47aa-903a-2b4b8d9f7f63,198
ADR,5,0|1610,0|1610|0|05|0,1571436519,fling,8571dd23-ee47-4206-9f10-cc8f3ad26984,328
IOS,11,1|1815,1|1815|1|11|0,1571436609,fling,7c903766-4e4d-4136-b3c2-8b0306fc17b0,648
IOS_YY,2,0|1789,0|1789|0|02|1,1571440599,fling,c142f033-e021-40e6-9888-3811c823973a,648
H5,24,2|2627,2|2627|2|24|0,1571469009,fling,0fdb8431-344a-4e58-85c1-807204f6ce52,328
H5,25,2|1578,2|1578|2|25|0,1571472429,fling,a1178baf-f198-409b-a903-e6dbb9c82251,50
ADR,25,2|1882,2|1882|2|25|0,1571474559,fling,e22a45a1-8b4c-4667-abc5-11fb0835a884,648
IOS_YY,10,1|225,1|225|1|10|0,1571477679,fling,e77366e4-c1cb-451b-a85e-87dfd5c41cb4,648
ADR,13,1|223,1|223|1|13|1,1571478219,fling,0fca8f9b-8203-4248-bf5e-16102396777c,98
IOS_YY,0,0|27,0|27|0|00|1,1571479329,fling,4e848654-b93b-4950-8630-ece9e959767d,198
ADR,21,2|2933,2|2933|2|21|0,1571483499,fling,daaf3633-8c7a-41f0-b8f5-40ca29336303,648
IOS_YY,25,2|2151,2|2151|2|25|0,1571484159,fling,bb5052b0-6cdb-4536-829b-dcd1e9067370,198
IOS_YY,15,1|1487,1|1487|1|15|0,1571490789,fling,a426275a-d349-47e0-8c81-57b9f095ce8a,98
IOS,23,2|2019,2|2019|2|23|1,1571494119,fling,eae1152f-5343-4820-a2f6-d6147be9928b,648
H5,20,2|2731,2|2731|2|20|0,1571500689,fling,9b02fa26-accb-4849-a017-42ae734c73cb,648
ADR,2,0|2517,0|2517|0|02|1,1571430219,fling,a002e741-6d18-4696-9456-ba468ab97646,328
IOS_YY,4,0|1562,0|1562|0|04|1,1571431539,fling,e73e4b47-5df9-45ac-a206-2818bec4bc69,648
H5,25,2|2756,2|2756|2|25|0,1571456199,fling,b0321ace-ebe6-46f4-bc29-d0cf7af23a89,198
IOS_YY,0,0|1007,0|1007|0|00|0,1571459049,fling,988c17b7-d074-43f3-b572-3f22d338f377,648
IOS_YY,3,0|804,0|804|0|03|0,1571460819,fling,bb96b6a4-c23c-4ff8-98d9-c14aad2af3fb,648
IOS_YY,10,1|309,1|309|1|10|1,1571464359,fling,2d197aaf-93d3-44cd-8e8e-f5234e880728,328
IOS_YY,14,1|862,1|862|1|14|1,1571473629,fling,78fd9f48-b044-4d33-8e8b-6ffe078cbb0e,648
IOS,21,2|613,2|613|2|21|0,1571474949,fling,92e7b66b-6198-4471-bf0c-5eab369ceef9,98
H5,3,0|379_181,0|379_181|0|03|1,1571476719,fling,ee2cbd44-ed4f-4777-a62c-38a2118ef9ed,328
IOS_YY,23,2|2413,2|2413|2|23|0,1571477349,fling,c284b9da-58db-4056-8ed9-9ed74f94129f,98
H5,25,2|751,2|751|2|25|0,1571478369,fling,18d84aa7-d4fd-450a-8a02-1e4250c2ac43,328
IOS_YY,21,2|1524,2|1524|2|21|0,1571479869,fling,23dc1cd1-d4bf-4f70-badf-dd027763e6c6,198
H5,10,1|587,1|587|1|10|1,1571481969,fling,cebee0a7-df44-4b7e-a346-7e0635f1c91c,198
IOS_YY,23,2|1317,2|1317|2|23|0,1571485809,fling,1835f575-961b-4e8c-a396-00e89b607202,50
IOS_YY,25,2|1735,2|1735|2|25|1,1571415369,fling,876af659-1c59-4815-ba46-30e8c090bd72,30
